id,cod_dep,year,depa,geo_area,coord_x,coord_y,area_k,pob,atenciones,morbilidad,t_morbi,tot_tb_new,t_incidencia,tbp_to_new,t_tbp_new,to_tbp_bkp,t_incid_tbp_bkp,fall_tb,t_mortalidad,t_letalidad,sr_i,sr_e,sr_e_bkp,sr_dx_tb_bkpn,sri_atenciones,ser_sri,positividad_sre,tb_extrapul,contact_cen,contac_exam,p_cont_exam,contac_tb,p_contac_tb,contac_tb_bk,contac_tb_mdr_exam,contac_tb_mdr_exam_con_tb,cont_19_cen_px_bk,cont_19_con_quimio,qumio_pac_vih,tb_vih,tasa_tb_vih,tb_vih_nuevos,tasa_tb_vih_nuevos,tb_vih_pulm,tasa_tb_vih_pulm,tb_vih_antes_tratado,tasa_tb_vih_antes_tratado,tb_mdr,tb_xdr,t_mdr,t_xdr,Individ_tx,Estand_tx,Emp_tx,total_retra,gestante,trabajador_salud,diabetes,lab_bk
404,25,2009,Ucayali,Jungle,-73.44871358,-9.617665582,105356.67,448409,346803.00,644.00,143.62,564.00,125.78,515.00,114.85,425.00,94.78,15.00,3.35,2.33,11664.00,11392.00,539.00,,3.36,97.67,4.73,49.00,1947.00,1405.00,72.16,16.00,1.14,2.00,10.00,0.00,,560.00,26.00,14.00,3.12,6.00,1.34,3.00,0.67,8.00,1.78,19.00,0.00,4.24,0.00,14.00,8.00,0.00,22.00,,1.00,,
405,25,2010,Ucayali,Jungle,-73.44871358,-9.617665582,105356.67,464875,391725.00,808.00,173.81,692.00,148.86,635.00,136.60,494.00,106.27,29.00,6.24,3.59,11503.00,9479.00,528.00,,2.94,82.41,5.57,57.00,2074.00,1378.00,66.44,5.00,0.36,5.00,0.00,0.00,,675.00,37.00,28.00,6.02,15.00,3.23,13.00,2.80,13.00,2.80,12.00,0.00,2.58,0.00,10.00,6.00,5.00,21.00,6.00,2.00,2.00,34.00
406,25,2011,Ucayali,Jungle,-73.44871358,-9.617665582,105356.67,"471,351",482630.00,893.00,189.46,786.00,134.80,718.00,152.33,573.00,121.57,38.00,8.06,4.26,15982.00,15491.00,657.00,,3.31,96.93,4.24,68.00,2445.00,1656.00,67.73,14.00,0.85,9.00,0.00,13.00,361.00,814.00,31.00,10.00,2.12,7.00,1.49,5.00,1.06,3.00,0.64,24.00,0.00,5.09,0.00,23.00,5.00,5.00,33.00,,2.00,,34.00
407,25,2012,Ucayali,Jungle,-73.44871358,-9.617665582,105356.67,477616,377733.00,800.00,167.50,702.00,146.98,655.00,137.14,516.00,108.04,30.00,6.28,3.75,17838.00,17653.00,651.00,,4.72,98.96,3.69,47.00,2642.00,2080.00,78.73,65.00,3.13,7.00,0.00,0.00,1626.00,644.00,38.00,9.00,1.88,8.00,1.67,7.00,1.47,1.00,0.21,55.00,1.00,11.52,0.21,36.00,11.00,25.00,72.00,5.00,7.00,,34.00
408,25,2013,Ucayali,Jungle,-73.44871358,-9.617665582,105356.67,483708,,869.00,179.70,771.00,159.40,,,533.00,110.20,,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,31.00,0.00,6.41,0.00,,,,,,,,
409,26,1997,Peru,,,,,24381302,,,,,158.20,,,,112.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.00,0.00,0.18,0.00,,,,,,,,
410,26,1998,Peru,,,,,23828467,,,,,156.60,,,,111.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.00,0.00,1.06,0.00,,,,,,,,
411,26,1999,Peru,,,,,25217342,,,,,141.40,,,,97.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.00,1.00,1.05,0.00,,,,,,,,
412,26,2000,Peru,,,,,25661688,,34520.00,134.52,29578.00,133.60,25032.00,97.55,19891.00,87.90,998.00,3.89,2.90,1054224.00,1022904.00,25969.00,29291.00,,97.03,2.54,4546.00,163957.00,153957.00,93.90,,,,,,,31387.00,1146.00,,,,,,,,,451.00,5.00,1.76,0.02,,,,,,66.00,,
413,26,2001,Peru,,,,,25661690,33465032.00,33059.00,128.83,28600.00,126.80,24436.00,95.22,19163.00,83.10,1009.00,3.93,3.10,1047325.00,1044121.00,24301.00,28389.00,3.13,99.69,2.33,4164.00,166771.00,152676.00,91.55,,,,,,,33821.00,1136.00,,,,,,,,,728.00,7.00,2.84,0.03,,,,,,56.00,,
414,26,2002,Peru,,,,,26522631,33655462.00,32581.00,122.84,28046.00,121.20,23910.00,90.15,18222.00,77.40,920.00,3.47,2.80,986081.00,967408.00,24118.00,28703.00,2.93,98.11,2.49,4136.00,149698.00,135296.00,90.38,,,,,,,28968.00,1226.00,,,,,,,,,697.00,5.00,2.63,0.02,,,,,,52.00,,
415,26,2003,Peru,,,,,26950836,27696637.00,29707.00,110.23,25813.00,107.70,22207.00,82.40,16848.00,68.80,942.00,3.50,3.20,944896.00,936213.00,22035.00,26282.00,3.41,99.08,2.35,3606.00,131707.00,113104.00,85.88,,,,,,,25865.00,1084.00,,,,,,,,,779.00,8.00,2.89,0.03,,,,,,58.00,,
416,26,2004,Peru,,,,,27546574,27696637.00,34347.00,124.69,26707.00,107.70,22465.00,81.55,13183.00,66.40,975.00,3.54,2.80,1028269.00,1018269.00,24392.00,27993.00,3.71,99.03,2.40,4246.00,127745.00,111958.00,87.64,1834.00,1.80,382.00,,,26696.00,22876.00,1214.00,,,,,,,,,884.00,12.00,3.21,0.04,,,,,,73.00,,
417,26,2005,Peru,,,,,27546574,32866359.00,35541.00,129.02,26148.00,109.70,21848.00,79.31,16195.00,67.10,1020.00,3.70,2.90,1196699.00,1186699.00,25778.00,24107.00,3.64,99.16,2.17,4300.00,129671.00,114525.00,88.32,1405.00,1.38,318.00,,,24313.00,21226.00,1082.00,604.00,2.19,,,,,,,1204.00,17.00,4.37,0.06,966.00,1208.00,326.00,2500.00,,93.00,,
418,26,2006,Peru,,,,,28348700,34197534.00,36643.00,129.26,24586.00,109.90,20455.00,72.15,15077.00,67.90,894.00,3.15,2.40,1263078.00,1262078.00,20388.00,23257.00,3.69,99.92,1.62,4208.00,114394.00,98213.00,85.86,1392.00,1.59,6135.00,,,21557.00,19060.00,1474.00,494.00,1.74,,,,,,,1198.00,25.00,4.23,0.09,712.00,765.00,304.00,1781.00,,100.00,,
419,26,2007,Peru,,,,,27630410,34761627.00,34534.00,124.99,23300.00,106.50,19308.00,69.88,14057.00,64.50,775.00,2.80,2.20,1349259.00,1342259.00,19643.00,,3.88,99.48,1.46,3992.00,130781.00,104781.00,80.12,1123.00,1.39,354.00,2311.00,347.00,105.00,14285.00,1705.00,738.00,2.67,474.00,1.72,332.00,1.20,264.00,0.96,1191.00,52.00,4.31,0.19,847.00,418.00,474.00,1739.00,,144.00,,
420,26,2008,Peru,,,,,27834363,37615331.00,33446.00,120.16,24260.00,103.80,20225.00,72.66,14984.00,63.90,817.00,2.94,2.40,1325390.00,1305390.00,18623.00,,3.52,98.49,1.43,4035.00,107533.00,89948.00,83.65,1461.00,1.91,522.00,4086.00,2674.00,39845.00,19098.00,1991.00,689.00,2.48,491.00,1.76,353.00,1.27,177.00,0.64,1120.00,70.00,4.02,0.25,1017.00,463.00,584.00,2064.00,,196.00,,
421,26,2009,Peru,,,,,28093838,38105067.00,33169.00,118.07,23832.00,102.70,19615.00,69.82,14296.00,61.90,797.00,2.84,2.40,1283287.00,1280287.00,25213.00,,3.37,99.77,1.97,4217.00,106421.00,88976.00,83.61,780.00,1.03,253.00,1333.00,311.00,38987.00,18269.00,1377.00,615.00,2.19,487.00,1.73,346.00,1.23,128.00,0.46,1126.00,63.00,4.01,0.22,1057.00,361.00,607.00,2025.00,,209.00,,
422,26,2010,Peru,,,,,29461933,43720919.00,32394.00,109.95,23238.00,95.70,19305.00,65.53,14419.00,58.30,841.00,2.85,2.60,1122046.00,1099808.00,20875.00,,2.57,98.02,1.90,3933.00,87069.00,71575.00,82.20,696.00,0.97,271.00,1150.00,222.00,36749.00,17815.00,1108.00,710.00,2.41,567.00,1.92,397.00,1.35,142.00,0.48,1109.00,50.00,3.76,0.17,994.00,233.00,552.00,1779.00,,205.00,,
423,26,2011,Peru,,,,,29797694,44368276.00,32703.00,109.75,29051.00,97.40,23522.00,78.94,17805.00,59.70,739.00,2.48,2.30,1354408.00,1327771.00,22106.00,,3.05,98.03,1.66,5529.00,87437.00,74547.00,85.26,1299.00,1.74,635.00,619.00,1994.00,36194.00,18379.00,1364.00,855.00,2.87,785.00,2.63,575.00,1.93,196.00,0.66,1190.00,81.00,3.99,0.27,1155.00,211.00,703.00,2069.00,,215.00,,
424,26,2012,Peru,,,,,30135875,49010982.00,31705.00,105.21,28217.00,93.00,,,17870.00,58.60,826.00,2.74,2.60,1427492.00,1391145.00,22234.00,,2.91,97.45,1.60,,83027.00,68648.00,82.68,790.00,1.15,,,,39405.00,15760.00,,798.00,2.65,,,,,,,1225.00,84.00,4.06,0.28,1075.00,217.00,1161.00,2453.00,,234.00,,
425,26,2013,Peru,,,,,30475144,59605852.00,31052.00,101.89,27504.00,90.30,,,16853.00,55.30,1158.00,3.80,3.70,1609358.00,1565738.00,25016.00,,2.70,97.29,1.60,,,,,,,,,,,,,1243.00,4.08,,,,,,,1281.00,77.00,4.20,0.25,,,,,,,,
